"ID","Date","Performance"
3,"03/01/2001",-0.0397588203689332
4,"03/01/2001",0.0960960960960959
1,"04/01/2001",0.0768143545370714
2,"04/01/2001",-0.00415045936616842
3,"04/01/2001",0.0631644389182469
4,"04/01/2001",0.0228310502283104
1,"05/01/2001",0.00509019896595331
2,"05/01/2001",0.00603172940991681
3,"05/01/2001",-0.000146190281269942
4,"05/01/2001",0.0580357142857142
1,"06/01/2001",-0.0250035833160802
2,"06/01/2001",0.00377845551727374
3,"06/01/2001",-0.0369038219726877
4,"06/01/2001",0.0131645569620253
1,"07/01/2001",-0.010772447362833
2,"07/01/2001",0.0223572598875914
3,"07/01/2001",-0.0376499165022014
4,"07/01/2001",0.0598034316175244
1,"08/01/2001",-0.0641001296203034
2,"08/01/2001",0.0114514656658891
3,"08/01/2001",-0.0608613345953619
4,"08/01/2001",-0.0333228544482866
1,"09/01/2001",-0.0817314902213321
2,"09/01/2001",0.0116527442112335
3,"09/01/2001",-0.105388698515084
4,"09/01/2001",-0.0504065040650407
1,"10/01/2001",0.0180990258804541
2,"10/01/2001",0.0209256450669602
3,"10/01/2001",0.0417589845656992
4,"10/01/2001",0.0101027397260274
1,"11/01/2001",0.0751759799203608
2,"11/01/2001",-0.0137874786391177
3,"11/01/2001",0.0415990771781838
4,"11/01/2001",0.0405153415833193
3,"12/01/2001",0.0338466862779028
1,"12/01/2001",0.00757382947913454
2,"12/01/2001",-0.00635017524514636
4,"12/01/2001",0.0255783642880416
1,"01/01/2002",-0.0155738276078321
2,"01/01/2002",0.00809495972336438
3,"01/01/2002",-0.0210223278545845
4,"01/01/2002",0.00127084988085779
1,"02/01/2002",-0.0207662360644134
2,"02/01/2002",0.00969098914923716
3,"02/01/2002",-0.00892460249615323
4,"02/01/2002",0.0145962240203079
1,"03/01/2002",0.0367388613302251
3,"03/01/2002",0.0455423682031468
4,"03/01/2002",0.0636434714620797
2,"03/01/2002",-0.0166358415263311
1,"04/01/2002",-0.0614176522368157
2,"04/01/2002",0.0193920076023797
3,"04/01/2002",-0.0409186906019009
4,"04/01/2002",0.0655689503087329
1,"05/01/2002",-0.00908145451844145
2,"05/01/2002",0.00849679549427074
3,"05/01/2002",-0.0399463253509497
4,"05/01/2002",0.0459437086092715
1,"06/01/2002",-0.0724647187810411
2,"06/01/2002",0.00864667083915083
3,"06/01/2002",-0.089560262337383
4,"06/01/2002",-0.0718902519456537
1,"07/01/2002",-0.0789949586284235
2,"07/01/2002",0.0120664801962713
3,"07/01/2002",-0.103960006298221
4,"07/01/2002",-0.0548607163160887
1,"08/01/2002",0.00488141988986635
2,"08/01/2002",0.016884084627937
3,"08/01/2002",-0.00355840618547643
